"Accession","Peptides used for quantitation","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","proteome_1_ID","Short_description","Curator_summary","gene_name"
"AT5G49910.1",1,1152,8879.5,63161.25,7.70789930555556,54.8274739583333,0.114945771466737,0.00164556611412887,532,"chloroplast heat shock protein 70-2","Stromal heat shock protein involved in protein import into chloroplast.","chloroplast heat shock protein 70-2 (CPHSC70-2EAT SHOCK PROTEIN 70-2)"
"AT1G24280.1",1,51264.3333333333,230289.5,113354,4.49219730416859,2.21116695818405,0.0172813293940981,0.0453174538564267,533,"glucose-6-phosphate dehydrogenase 3","Encodes a plastidic glucose-6-phosphate dehydrogenase that is sensitive to reduction by DTT and whose mRNA is most highly expressed in root.","glucose-6-phosphate dehydrogenase 3 (G6PD3)"
"AT5G60160.1",1,56606.3333333333,48978.75,14429.75,0.865252121376289,0.254914055553266,0.622299346635594,0.931569225817045,534,"Zn-dependent exopeptidases superfamily protein","","Zn-dependent exopeptidases superfamily protein"
"AT5G19150.1",1,25632,3912.75,359.5,0.152650983146067,0.0140254369538077,0.864606426134389,0.889166553626694,535,"pfkB-like carbohydrate kinase family protein","","pfkB-like carbohydrate kinase family protein"
"AT2G25950.1",1,64283,64263,24857.25,0.999688875752532,0.386684660018979,0.500423478601328,0.99124014073375,536,"Protein of unknown function (DUF1000)","","CONTAINS InterPro DOMAIN/s: Proteasome-interacting thioredoxin-like domain, C-terminal (InterPro:IPR010400)"
"AT5G55660.1",1,19688,13407.5,3217.25,0.680998577813897,0.163411722876879,0.806749731857415,0.960989399560579,537,"DEK domain-containing chromatin associated protein","","DEK domain-containing chromatin associated protein"
"AT5G42740.1",1,48529.3333333333,21035.25,962.75,0.433454336895898,0.0198385169107344,0.978054936589591,0.987919520147791,538,"Sugar isomerase (SIS) family protein","","Sugar isomerase (SIS) family protein"
"ATCG00720.1",1,45880,18890.5,14293.5,0.411737140366173,0.311540976460331,0.990845654928863,0.993277392311445,539,"photosynthetic electron transfer B","Encodes the cytochrome b(6) subunit of the cytochrome b6f complex.","photosynthetic electron transfer B (PETB)"
"AT1G14320.1",1,10196.3333333333,1503.75,11461.25,0.147479486089771,1.12405603321455,0.881456787721044,0.417785858270404,540,"Ribosomal protein L16p/L10e family protein","Encodes a ribosomal protein L10 and may be involved in translation regulation. Semi-dominant mutations in SAC552 can suppress defects in acaulis5, which encodes a thermospermine synthase, by enhancing translation of acl5 and itself.","SUPPRESSOR OF ACAULIS 52 (SAC52)"
"AT1G31160.1",1,789.666666666667,10432.5,22091.5,13.2112705783031,27.9757281553398,0.0306628653047092,0.00605723273237479,541,"HISTIDINE TRIAD NUCLEOTIDE-BINDING 2","Encodes a member of the histidine triad nucleotide-binding family of proteins, but its activity has not been determined.","HISTIDINE TRIAD NUCLEOTIDE-BINDING 2 (HINT 2)"
"AT3G50360.1",1,7378,6966.25,36191.25,0.944192193006235,4.9052927622662,0.529249602907055,0.00551218747722306,542,"centrin2","","centrin2 (CEN2)"
"AT4G24830.1",1,1951,35.25,53.5,0.0180676576114813,0.0274218349564326,0.849851548297884,0.848128970999087,543,"arginosuccinate synthase family","","arginosuccinate synthase family"
"AT5G57130.1",1,36187.3333333333,13201,18930.25,0.364796153350159,0.523118126047788,0.9921805405254,0.994160766992111,544,"Clp amino terminal domain-containing protein","","Clp amino terminal domain-containing protein"
"AT5G10840.1",1,32598,192.75,304,0.00591293944413768,0.00932572550463219,0.919882485691256,0.91945628407703,545,"Endomembrane protein 70 protein family","","Endomembrane protein 70 protein family"
"AT1G29900.1",1,33012.3333333333,69277.75,183693,2.09854145420398,5.5643749305815,0.15916855121231,7.39199448218136e-05,546,"carbamoyl phosphate synthetase B","carbamoyl phosphate synthetase large chain (CARB) mRNA,","carbamoyl phosphate synthetase B (CARB)"
"AT3G54760.1",1,35629.6666666667,2593.5,749.75,0.0727904648747766,0.0210428575438071,0.93591337042946,0.941112257240036,547,"dentin sialophosphoprotein-related","","dentin sialophosphoprotein-related"
"AT2G25670.1",1,106877.333333333,1313.75,394.75,0.0122921292946431,0.00369348661393747,0.978771900722888,0.979067481039942,548,"","","BEST Arabidopsis thaliana protein match is: copper ion binding (TAIR:AT4G32610.1)"
"AT2G26080.1",1,11309.3333333333,15767.75,4835.75,1.39422453430795,0.427589306767272,0.246229019185041,0.827608745776418,549,"glycine decarboxylase P-protein 2","","glycine decarboxylase P-protein 2 (GLDP2)"
"AT1G62380.1",1,19080.6666666667,28138,16038.75,1.47468641906293,0.840575975682191,0.0698145789218447,0.731433957370744,550,"ACC oxidase 2","Encodes a protein similar to 1-aminocyclopropane-1-carboxylic oxidase (ACC oxidase). Expression of the AtACO2 transcripts is affected by ethylene.","ACC oxidase 2 (ACO2)"
"AT5G25980.1",1,111522,59798.75,89182.25,0.536205860727031,0.799683022183964,0.995119419981126,0.859730329324031,551,"glucoside glucohydrolase 2","Myrosinase (thioglucoside glucohydrolase) gene involved in glucosinoloate metabolism.","glucoside glucohydrolase 2 (TGG2)"
"AT5G19860.1",1,2187.33333333333,38469,37027.25,17.5871685461749,16.9280326120085,0.0135726454149998,0.00139199833662103,552,"Protein of unknown function, DUF538","","Protein of unknown function, DUF538"
"AT5G20290.1",1,130575.333333333,1015.5,678.75,0.00777711972143794,0.00519814870598326,0.961029747297958,0.961194696554743,553,"Ribosomal protein S8e family protein","","Ribosomal protein S8e family protein"
"AT2G10940.1",1,70636.3333333333,26051,12914,0.368804534021679,0.182823759255152,0.923688532414936,0.949688889680285,554,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein"
"AT1G53580.1",1,241.333333333333,2936.5,16611.25,12.167817679558,68.8311464088398,0.0803177839467683,0.0116675813363235,555,"glyoxalase II  3","Mononuclear Fe(II)-containing member of  the b-lactamase fold superfamily. ETHE1 is homodimeric in  solution, exhibits low-level esterase activity, and specifically binds  a single Fe(II) atom in the active site.","glyoxalase II  3 (GLY3)"
"AT3G15950.1",1,269343.333333333,3751,6910.5,0.0139264631263691,0.0256568444240932,0.972932319996524,0.972379438202555,556,"DNA topoisomerase-related","Similar to TSK-associating protein 1 (TSA1), contains 10 EFE repeats, a novel repeat sequence unique to plants.  Expressed preferentially in the roots.Protein is localized to ER bodies- an endoplasmic reticulum derived structure. Loss of function mutations lack ER bodies.","NAI2"
"AT1G03870.1",1,210187.666666667,107229.25,32147.25,0.510159571684352,0.152945463022727,0.818902738298641,0.910726780178738,557,"FASCICLIN-like arabinoogalactan 9","fasciclin-like arabinogalactan-protein 9 (Fla9)","FASCICLIN-like arabinoogalactan 9 (FLA9)"
"AT3G26740.1",1,413.333333333333,1442.5,25402.25,3.48991935483871,61.4570564516129,0.157485257996647,0.00198061033922022,558,"CCR-like","transcripts are  differentially regulated at the level of mRNA stability at different times of day controlled by the circadian clock. mRNAs are targets of the mRNA degradation pathway mediated by the downstream (DST) instability determinant.","CCR-like (CCL)"
"AT3G10620.1",1,29647.3333333333,82969.25,44514.5,2.79854005981426,1.50146724831913,0.00731750113059372,0.181647105088412,559,"nudix hydrolase homolog 26","","nudix hydrolase homolog 26 (NUDX26)"
"AT3G44310.1",1,1854.33333333333,635,64004.25,0.342441128887291,34.5160435017077,0.799722025963575,0.000473294425228727,560,"nitrilase 1","Mutants are resistant to indole-3-acetonitrile (IAN). NIT1 catalyzes the terminal activation step in indole-acetic acid biosynthesis. Predominantly expressed isoform of nitrilase isoenzyme family.   Aggregation of NIT1 in cells directly abutting wound sites is one of the earliest events associated with wound and herbicide-induced cell death.  The protein undergoes thiolation following treatment with the  oxidant tert-butylhydroperoxide. It is also involved in the conversion of IAN to IAM (indole-3-acetamide) and other non-auxin-related metabolic processes.","nitrilase 1 (NIT1)"
"AT2G47400.1",1,1608,454930.75,496687.75,282.917133084577,308.885416666667,0.0674500657202401,0.000990242861459794,561,"CP12 domain-containing protein 1","CP12-1 encodes a small peptide found in the chloroplast stroma. It belongs to the CP12 gene family thought to be involved in the formation of a supramolecular complex with glyceraldehyde-3-phosphate dehydrogenase (GAPDH) and phosphoribulokinase (PRK) embedded in the Calvin cycle.","CP12 domain-containing protein 1 (CP12-1)"
"AT1G12240.1",1,57741.6666666667,25183.75,1857.25,0.436145186895656,0.0321648145475538,0.8989450497311,0.955526026878975,562,"Glycosyl hydrolases family 32 protein","","ATBETAFRUCT4"
"AT4G31990.1",1,5437.66666666667,17302,6569.25,3.18187948262122,1.2081009011218,0.0141936855190875,0.342536273826763,563,"aspartate aminotransferase 5","Encodes a plastid-localized aspartate aminotransferase.  Does not display any PAT (glutamate/aspartate-prephenate aminotransferase) activity even in the presence of a high concentration of prephenate.","aspartate aminotransferase 5 (ASP5)"
"AT4G01900.1",1,24768.3333333333,13240.5,14743.5,0.534573716439001,0.59525603929749,0.899484467956056,0.876775557796092,564,"GLNB1 homolog","encodes a PII protein that may function as part of a signal transduction network involved in perceiving the status of carbon and organic nitrogen. Forms a protein complex with N-acetylglutamate kinase and regulates the kinase activity by relieving the feedback inhibition of the kinase by arginine.  Regulates acetyl-CoA carboxylase activity.","GLNB1 homolog (GLB1)"
"AT3G02520.1",1,30284.6666666667,77410.5,45200.75,2.55609549386928,1.49252922270896,0.00986216787335279,0.197699676932179,565,"general regulatory factor 7","Encodes GF14 &",""
"AT4G01870.1",1,15225.6666666667,33173,50421.75,2.17875517218732,3.31162839065613,0.100336260351268,0.0109768611449065,566,"tolB protein-related","","tolB protein-related"
"AT5G37830.1",1,20100,4890.75,1076.5,0.243320895522388,0.0535572139303483,0.853598706358618,0.890505173629849,567,"oxoprolinase 1","Encodes a 5-oxoprolinase that acts in the glutathione degradation pathway and in 5-oxoproline metabolism.","oxoprolinase 1 (OXP1)"
"AT5G10010.1",1,26821.6666666667,65915.75,2774.75,2.45755608028335,0.103451811346548,0.0781063920711204,0.938180463718833,568,"","","unknown protein"
"AT1G66100.1",1,1904,21339.5,269356.75,11.2077205882353,141.468881302521,0.154866332815749,0.00214823841872345,569,"Plant thionin","Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the plant thionin (PR-13) family with the following members: At1g66100, At5g36910, At1g72260, At2g15010, At1g12663, At1g12660.","Plant thionin"
"AT5G16710.1",1,284017,462502.25,218114.5,1.62843157275797,0.767962833210688,0.133958591374828,0.799239995332613,570,"dehydroascorbate reductase 1","The protein undergoes thiolation following treatment with the  oxidant tert-butylhydroperoxide.","dehydroascorbate reductase 1 (DHAR3)"
"AT1G56190.1",1,604.666666666667,1886.5,25601.25,3.11990077177508,42.3394432194046,0.180075758167823,0.000379323517930503,571,"Phosphoglycerate kinase family protein","","Phosphoglycerate kinase family protein"
"AT1G49760.1",1,50493.6666666667,30894,39912.25,0.611839108535064,0.790440715337237,0.975562645190368,0.892292035339069,572,"poly(A) binding protein 8","polyadenylate-binding protein, putative / PABP, putative, similar to poly(A)-binding protein GB:AAF66825 GI:7673359 from (Nicotiana tabacum). Highly and ubiquitously expressed. Member of the class II PABP family.","poly(A) binding protein 8 (PAB8)"
"AT5G50250.1",1,53568,61589,21848.75,1.14973491636798,0.4078694369773,0.380411018287715,0.912811610220392,573,"chloroplast RNA-binding protein 31B","Encodes a RNA binding protein.  A substrate of the type III effector HopU1 (mono-ADP-ribosyltransferase).  Supports editing of specific CP31A-dependent sites.","chloroplast RNA-binding protein 31B (CP31B)"
"AT1G27090.1",1,37630.6666666667,1338,682,0.0355561067214683,0.0181235162810474,0.998149059464686,0.997064688027473,574,"glycine-rich protein","","glycine-rich protein"
"AT5G34850.1",1,9080.66666666667,64739.25,21298.5,7.12934990088833,2.34547757139711,0.00167863957608714,0.122720692535327,575,"purple acid phosphatase 26","Encodes a dual-targeted purple acid phosphatase isozyme AtPAP26.  Involved in phosphate metabolism.","purple acid phosphatase 26 (PAP26)"
"AT3G57610.1",1,211142,161250.5,78391.25,0.763706415587614,0.371272650633223,0.746065395054162,0.993098214392234,576,"adenylosuccinate synthase","encoding adenylosuccinate synthetase (AdSS), the enzyme involved in the first step of the formation of the purine nucleotide AMP (conversion of IMP to adenylo-succinate)","adenylosuccinate synthase (ADSS)"
"AT1G01050.1",1,19654.3333333333,9956.75,24969,0.506593117717891,1.27040686532232,0.845312723403418,0.270994726332714,577,"pyrophosphorylase 1","Encodes a soluble protein with inorganic pyrophosphatase activity that is highly specific for Mg-inorganic pyrophosphate.","pyrophosphorylase 1 (PPa1)"
"AT4G03080.1",1,1999.66666666667,9778.25,1606.75,4.88993998999833,0.803508918153025,0.0865374962260781,0.625333746453559,578,"BRI1 suppressor 1 (BSU1)-like 1","","BRI1 suppressor 1 (BSU1)-like 1 (BSL1)"
"AT1G54780.1",1,101343.333333333,41326.75,41177.25,0.407789527349275,0.406314343979213,0.963339312297847,0.965166400341311,579,"thylakoid lumen 18.3 kDa protein","Encodes a thylakoid lumen protein regulating photosystem II repair cycle.","TLP18.3"
"AT3G05420.1",1,8640.33333333333,31716.5,11675,3.67074958527835,1.35122101770765,0.0742674549797494,0.234046449221023,580,"acyl-CoA binding protein 4","Acyl-CoA binding protein with high affinity for   oleoyl-CoA. Expressed in all plant organs. Involved in fatty acid transport.","acyl-CoA binding protein 4 (ACBP4)"
"AT1G32940.1",1,24703,21065.25,45294.25,0.852740557826985,1.83355260494677,0.59513735362775,0.103369063945712,581,"Subtilase family protein","","SBT3.5"
"AT2G35410.1",1,332569,196766.75,177667,0.591656919315992,0.534225980172536,0.878093759094215,0.897339146349455,582,"RNA-binding (RRM/RBD/RNP motifs) family protein","","RNA-binding (RRM/RBD/RNP motifs) family protein"
"AT1G36240.1",1,145678.333333333,22972.5,41901.75,0.157693319756999,0.287631997437276,0.83842341978199,0.80689995603942,583,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein"
"AT1G21850.1",1,21585,37177.5,30993.75,1.7223766504517,1.43589298123697,0.074051511982696,0.115850791175178,584,"SKU5 similar 8","","SKU5 similar 8 (sks8)"
"AT5G55160.1",1,316.666666666667,309.75,1310.75,0.978157894736842,4.13921052631579,0.510557288449044,0.0784217030239409,585,"small ubiquitin-like modifier 2","Encodes a small ubiquitin-like modifier (SUMO) polypeptide that becomes covalently attached to various intracellular protein targets, much like ubiquitination, leading to post-translational modification of those targets. SUMO2 can form SUMO chains through lysine residue 10 during in vitro assays.","small ubiquitin-like modifier 2 (SUMO2)"
"AT5G55160.2",1,316.666666666667,309.75,1310.75,0.978157894736842,4.13921052631579,0.510557288449044,0.0784217030239409,585,"small ubiquitin-like modifier 2","Encodes a small ubiquitin-like modifier (SUMO) polypeptide that becomes covalently attached to various intracellular protein targets, much like ubiquitination, leading to post-translational modification of those targets. SUMO2 can form SUMO chains through lysine residue 10 during in vitro assays.","small ubiquitin-like modifier 2 (SUMO2)"
