"","Accession","Unique peptides","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","proteome_2_ID","Short_description","Curator_summary","gene_name"
"979","AT3G53420.1",2,12621653,284832,151773.333333333,0.0225669331901297,0.0120248380567374,0.999641020099343,0.999645931783616,833,"plasma membrane intrinsic protein 2A","a member of the plasma membrane intrinsic protein subfamily PIP2. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed specifically in the vascular bundles and protein level increases slightly during leaf dev.   When expressed in yeast cells can conduct hydrogen peroxide into those cells.","plasma membrane intrinsic protein 2A (PIP2A)"
"980","AT1G57720.1",1,987966.333333333,22218.6666666667,37549,0.0224892953504826,0.0380063558171179,0.999028378711593,0.998995799306251,834,"Translation elongation factor EF1B, gamma chain","","Translation elongation factor EF1B, gamma chain"
"981","AT3G11770.1",1,258552,5798.33333333333,7780.33333333333,0.0224261786152624,0.0300919479769382,0.999146866086333,0.999177370989303,835,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein","","Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
"982","AT5G56710.1",1,39413.3333333333,875.666666666667,962.666666666667,0.0222175236806495,0.024424898511502,0.999862626692689,0.999860759383106,836,"Ribosomal protein L31e family protein","","Ribosomal protein L31e family protein"
"983","ATCG00340.1",1,531922.666666667,11598.6666666667,19397.3333333333,0.0218051746870472,0.0364664537702222,0.998677099786187,0.998660747214412,837,"Photosystem I, PsaA/PsaB protein","Encodes the D1 subunit of photosystem I  and II reaction centers.","PSAB"
"984","AT2G05380.1",1,336206.333333333,7305,6224,0.0217277287062806,0.018512441268705,0.989373014466093,0.989459166940413,838,"glycine-rich protein 3 short isoform","glycine-rich protein 3 short isoform (GRP3S) mRNA, complete","glycine-rich protein 3 short isoform (GRP3S)"
"985","AT1G29670.1",1,332851.333333333,7215.66666666667,12256.3333333333,0.0216783468896024,0.0368222449662212,0.996919074384162,0.996839223459049,839,"GDSL-like Lipase/Acylhydrolase superfamily protein","","GDSL-like Lipase/Acylhydrolase superfamily protein"
"986","AT4G36945.1",1,256248.333333333,5531,8510,0.0215845306310935,0.0332099720973795,0.997276312414338,0.997210093526403,840,"PLC-like phosphodiesterases superfamily protein","","PLC-like phosphodiesterases superfamily protein"
"987","AT4G20260.1",9,103910450,2241921,3724424,0.0215755104515475,0.0358426318045971,0.998820701536204,0.998786238510987,841,"plasma-membrane associated cation-binding protein 1","Encodes a Ca2+ and Cu2+ binding protein. N-terminal myristylation on glycine 2 appears to enable it to associate tightly with the plasma membrane. Recombinant PCaP1 interacts strongly with phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2) and  PtdIns (3,4,5)P3, and weakly with PtdIns(3,5)P2 and PtdIns(4,5). It also interacts with calmodulin (CaM) in a calcium-dependent manner. CaM does not interfere with PCaP1 membrane localization but does weaken interactions between it and the PtdInsPs. PCaP1 has an apparent Kd of 10 uM for Cu2+ and can bind six ions per protein. Transcript levels for PCaP1 first fall and then rise following exposure to CuCl2. Mannitol, sorbitol, and the flg22 oligopeptide also increase expression levels.","plasma-membrane associated cation-binding protein 1 (PCAP1)"
"988","AT4G20260.5",9,103910450,2241921,3724424,0.0215755104515475,0.0358426318045971,0.998820701536204,0.998786238510987,841,"plasma-membrane associated cation-binding protein 1","Encodes a Ca2+ and Cu2+ binding protein. N-terminal myristylation on glycine 2 appears to enable it to associate tightly with the plasma membrane. Recombinant PCaP1 interacts strongly with phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2) and  PtdIns (3,4,5)P3, and weakly with PtdIns(3,5)P2 and PtdIns(4,5). It also interacts with calmodulin (CaM) in a calcium-dependent manner. CaM does not interfere with PCaP1 membrane localization but does weaken interactions between it and the PtdInsPs. PCaP1 has an apparent Kd of 10 uM for Cu2+ and can bind six ions per protein. Transcript levels for PCaP1 first fall and then rise following exposure to CuCl2. Mannitol, sorbitol, and the flg22 oligopeptide also increase expression levels.","plasma-membrane associated cation-binding protein 1 (PCAP1)"
"989","AT4G20260.6",9,103910450,2241921,3724424,0.0215755104515475,0.0358426318045971,0.998820701536204,0.998786238510987,841,"plasma-membrane associated cation-binding protein 1","Encodes a Ca2+ and Cu2+ binding protein. N-terminal myristylation on glycine 2 appears to enable it to associate tightly with the plasma membrane. Recombinant PCaP1 interacts strongly with phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2) and  PtdIns (3,4,5)P3, and weakly with PtdIns(3,5)P2 and PtdIns(4,5). It also interacts with calmodulin (CaM) in a calcium-dependent manner. CaM does not interfere with PCaP1 membrane localization but does weaken interactions between it and the PtdInsPs. PCaP1 has an apparent Kd of 10 uM for Cu2+ and can bind six ions per protein. Transcript levels for PCaP1 first fall and then rise following exposure to CuCl2. Mannitol, sorbitol, and the flg22 oligopeptide also increase expression levels.","plasma-membrane associated cation-binding protein 1 (PCAP1)"
"990","AT3G63160.1",1,165312.666666667,3490.33333333333,3177.33333333333,0.0211135262875601,0.0192201444535406,0.999148540051246,0.99919527668334,842,"","","FUNCTIONS IN: molecular_function unknown"
"991","AT3G20050.1",1,270291.666666667,5566,8078.33333333333,0.0205925697548944,0.0298874672421767,0.999573577508942,0.999572068975241,843,"T-complex protein 1 alpha subunit","Encodes a putative cytoplasmic chaperonin that is similar to mouse Tcp-1 (t complex polypeptide 1).","T-complex protein 1 alpha subunit (TCP-1)"
"992","AT5G07340.1",1,48431,944.666666666667,679.666666666667,0.0195054131995347,0.0140337111904909,0.993507052279415,0.993567836742808,844,"Calreticulin family protein","","Calreticulin family protein"
"993","AT5G17910.1",1,80177.6666666667,1563.33333333333,2582.66666666667,0.0194983640498393,0.0322117963023785,0.99529035052488,0.99517963319467,845,"","","unknown protein"
"994","AT3G12390.1",2,886031.333333333,16908.3333333333,44747.6666666667,0.0190832227904656,0.0505034810657561,0.999846463483186,0.999775713358928,846,"Nascent polypeptide-associated complex (NAC), alpha subunit family protein","","Nascent polypeptide-associated complex (NAC), alpha subunit family protein"
"995","AT1G66070.1",1,207300,3524,12917.3333333333,0.0169995176073324,0.0623122688535134,0.993024828265486,0.992482075197444,847,"Translation initiation factor eIF3 subunit","","Translation initiation factor eIF3 subunit"
"996","AT2G38140.1",1,2091500,32711.6666666667,79401,0.0156402900629532,0.0379636624432226,0.996363184934995,0.996195804949316,848,"plastid-specific ribosomal protein 4","plastid-specific ribosomal protein 4 (PSRP4) mRNA, complete","plastid-specific ribosomal protein 4 (PSRP4)"
"997","AT1G49140.1",1,62592.6666666667,949.333333333333,682,0.0151668459563953,0.0108958450936744,0.999597435118011,0.999592384951532,849,"Complex I subunit NDUFS6","","Complex I subunit NDUFS6"
"998","AT1G15690.1",2,1561346,23618.3333333333,10010.6666666667,0.0151269054606303,0.00641156198988992,0.998764566180976,0.998785694217766,850,"Inorganic H pyrophosphatase family protein","Encodes a H(+)-translocating (pyrophosphate-energized) inorganic pyrophosphatase (H(+)-PPase; EC 3.6.1.1) located in the vacuolar membrane. Expression is found in all tissues examined, including meristems and floral organ primordium. Expression is particularly enhanced in pollen, and is repressed by light. Over expression and loss of function phenotypes suggest AVP1 is involved in regulation of apoplastic pH and auxin transport. The effect on auxin transport likely involves effects of extracellular pH on subcellular localization of auxin efflux carriers such as PIN1.","AVP1"
"999","AT1G15690.2",2,1561346,23618.3333333333,10010.6666666667,0.0151269054606303,0.00641156198988992,0.998764566180976,0.998785694217766,850,"Inorganic H pyrophosphatase family protein","Encodes a H(+)-translocating (pyrophosphate-energized) inorganic pyrophosphatase (H(+)-PPase; EC 3.6.1.1) located in the vacuolar membrane. Expression is found in all tissues examined, including meristems and floral organ primordium. Expression is particularly enhanced in pollen, and is repressed by light. Over expression and loss of function phenotypes suggest AVP1 is involved in regulation of apoplastic pH and auxin transport. The effect on auxin transport likely involves effects of extracellular pH on subcellular localization of auxin efflux carriers such as PIN1.","AVP1"
"1000","AT5G38900.1",2,45594.6666666667,650.333333333333,40519.6666666667,0.0142633641361563,0.888693122002573,0.998109039202092,0.8925453906152,851,"Thioredoxin superfamily protein","","Thioredoxin superfamily protein"
"1001","AT4G10340.1",1,836782.333333333,11767,6126.66666666667,0.0140621993692505,0.00732169696061939,0.997038270807519,0.997078756924016,852,"light harvesting complex of photosystem II 5","photosystem II encoding the light-harvesting chlorophyll a/b binding protein CP26 of the antenna system of the photosynthetic apparatus","light harvesting complex of photosystem II 5 (LHCB5)"
"1002","AT3G54760.1",1,148671.666666667,2069.66666666667,2748.33333333333,0.0139210564667108,0.0184859253612547,0.995902699077033,0.995868722541171,853,"dentin sialophosphoprotein-related","","dentin sialophosphoprotein-related"
"1003","AT4G22670.1",2,229164.666666667,3100,8403.66666666667,0.0135273907845014,0.0366708654911897,0.998802543192257,0.998755570065713,854,"HSP70-interacting protein 1","","HSP70-interacting protein 1 (HIP1)"
"1004","AT3G08510.1",1,325049,4334.66666666667,5674,0.0133354253256176,0.0174558297364397,0.999871684683713,0.999910243214393,855,"phospholipase C 2","Phosphoinositide-specific phospholipase C (PI-PLC), catalyzes hydrolysis of phosphatidylinositol 4,5-bisphosphate into inositol 1,4,5-trisphosphate and diacylglycerol.","phospholipase C 2 (PLC2)"
"1005","AT5G41520.1",1,654320.666666667,8636.33333333333,7071,0.0131989310032492,0.0108066279428741,0.99689258991804,0.996911096757981,856,"RNA binding Plectin/S10 domain-containing protein","","RNA binding Plectin/S10 domain-containing protein"
"1006","AT3G45310.1",1,105394.333333333,1356,4374.66666666667,0.0128659668609634,0.0415076079359105,0.988109583167121,0.987689759680726,857,"Cysteine proteinases superfamily protein","","Cysteine proteinases superfamily protein"
"1007","AT1G74050.1",1,373893.333333333,4706.66666666667,3442.66666666667,0.0125882604664432,0.00920761714571001,0.999737892124098,0.999717482231668,858,"Ribosomal protein L6 family protein","","Ribosomal protein L6 family protein"
"1008","AT4G12320.1",1,175934,2157.66666666667,978.333333333333,0.0122640687227407,0.00556079742024471,0.988087810952721,0.988243115259633,859,"cytochrome P450, family 706, subfamily A, polypeptide 6","member of CYP706A","""cytochrome P450, family 706, subfamily A, polypeptide 6"" (CYP706A6)"
"1009","AT1G15820.1",1,466248.333333333,5551.66666666667,2330.66666666667,0.0119071024382572,0.00499876675162378,0.993634382278909,0.993715492461572,860,"light harvesting complex photosystem II subunit 6","Lhcb6 protein (Lhcb6), light harvesting complex of photosystem II.","light harvesting complex photosystem II subunit 6 (LHCB6)"
"1010","AT1G76810.1",2,266700,3119.66666666667,8968,0.0116972878390201,0.0336257967754031,0.999923940960387,0.999928866903326,861,"eukaryotic translation initiation factor 2 (eIF-2) family protein","","eukaryotic translation initiation factor 2 (eIF-2) family protein"
"1011","AT1G76720.1",2,266700,3119.66666666667,8968,0.0116972878390201,0.0336257967754031,0.999923940960387,0.999928866903326,861,"eukaryotic translation initiation factor 2 (eIF-2) family protein","","eukaryotic translation initiation factor 2 (eIF-2) family protein"
"1012","AT2G23550.1",1,445091,5114.66666666667,8996.66666666667,0.0114912830559743,0.0202130950000487,0.996090905518902,0.996023077198648,862,"methyl esterase 6","Encodes a protein predicted to act as a carboxylesterase. It has similarity to the SABP2 methyl salicylate esterase from tobacco but no enzymatic activity has been identified for this protein.","methyl esterase 6 (MES6)"
"1013","AT2G22795.1",3,176537.666666667,1892.66666666667,825.333333333333,0.0107210359262329,0.00467511182693778,0.996722652874329,0.99674705707308,863,"","","unknown protein"
"1014","AT1G14410.1",1,29667.3333333333,315.333333333333,350.333333333333,0.0106289746297836,0.0118087233994742,0.991170949726623,0.991168611348392,864,"ssDNA-binding transcriptional regulator","Encodes a homolog of the potato p24 protein. Binds single strand telomeric repeats. Negatively regulates telomerase activity and telomere length.","WHIRLY 1 (WHY1)"
"1015","AT5G61790.1",1,215309.666666667,2273,2060.33333333333,0.0105568878313251,0.00956916317428077,0.998748730703143,0.998748142708056,865,"calnexin 1","","calnexin 1 (CNX1)"
"1016","AT3G22890.1",1,15593,159.666666666667,212.333333333333,0.0102396374441523,0.0136172214027662,0.993536759368139,0.993874830778662,866,"ATP sulfurylase 1","encodes ATP sulfurylase, the first enzyme in the sulfate assimilation pathway of Arabidopsis.","ATP sulfurylase 1 (APS1)"
"1017","AT1G76010.1",1,17427.6666666667,159.333333333333,318.333333333333,0.00914255111604154,0.0182659755561081,0.986064744674974,0.985820849762449,867,"Alba DNA/RNA-binding protein","","Alba DNA/RNA-binding protein"
"1018","AT5G42790.1",2,366957.333333333,3267.66666666667,3561.33333333333,0.00890475913639369,0.00970503382772929,0.997485950991449,0.997471181619935,868,"proteasome alpha subunit F1","encodes a protein with extensive homology to the largest subunit of the multicatalytic proteinase complex (proteasome). Negatively regulates thiol biosynthesis and arsenic tolerance.","proteasome alpha subunit F1 (PAF1)"
"1019","AT1G47250.1",2,366957.333333333,3267.66666666667,3561.33333333333,0.00890475913639369,0.00970503382772929,0.997485950991449,0.997471181619935,868,"20S proteasome alpha subunit F2","Encodes 20S proteasome subunit PAF2 (PAF2).","20S proteasome alpha subunit F2 (PAF2)"
"1020","AT5G47210.1",2,903004,7827,9159.66666666667,0.00866773569109328,0.0101435504899941,0.998824918193375,0.998821859284299,869,"Hyaluronan / mRNA binding family","","Hyaluronan / mRNA binding family"
"1021","AT5G28040.1",1,75176.6666666667,649.666666666667,177,0.00864186582716268,0.00235445395291092,0.994340513033414,0.994417082796994,870,"DNA-binding storekeeper protein-related transcriptional regulator","","DNA-binding storekeeper protein-related transcriptional regulator"
"1022","AT5G20650.1",1,558953.666666667,4684,2943,0.00837994323918321,0.00526519490882071,0.993240728303932,0.993281957786006,871,"copper transporter 5","encodes a member of copper transporter family and functionally complements a high affinity copper transporter mutant in yeast","copper transporter 5 (COPT5)"
