"","Accession","Description","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","Unique peptides","Confidence score"
"965","AT4G36250.1","| Symbols: ALDH3F1 | aldehyde dehydrogenase 3F1 | chr4:17151029-17153381 FORWARD LENGTH=484",173705.666666667,4901.33333333333,1723.66666666667,0.0282163122676865,0.00992291558325674,0.999148168703557,0.999127599116018,"1","38.83"
"966","AT5G55180.1","| Symbols:  | O-Glycosyl hydrolases family 17 protein | chr5:22388834-22390550 FORWARD LENGTH=460",76688.3333333333,2161,1504,0.0281789928933128,0.019611848825332,0.999763087495349,0.99976640846666,"1","18.08"
"967","AT1G10840.1","| Symbols: TIF3H1 | translation initiation factor 3 subunit H1 | chr1:3607885-3610299 REVERSE LENGTH=337",50352.6666666667,1413.33333333333,1386.66666666667,0.0280686888479922,0.0275390909451999,0.994689009650639,0.99466252288089,"1","15.51"
"968","AT3G19420.1","| Symbols: ATPEN2, PEN2 | PTEN 2 | chr3:6731824-6735354 FORWARD LENGTH=611",227593.333333333,6347,9952.66666666667,0.0278874600896336,0.0437300448167785,0.998058281691996,0.997974929959839,"1","80.67"
"969","AT4G34450.1","| Symbols:  | coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative | chr4:16471956-16476795 FORWARD LENGTH=886",194115.333333333,5304.66666666667,6789,0.0273273964275534,0.034974053226089,0.998534908237916,0.998474773770235,"1","33.5"
"970","AT5G40450.1","| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, plasma membrane; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast hits t",2128544.66666667,57616.6666666667,81204,0.0270685729874277,0.0381500098502357,0.999279703171338,0.999286107642747,"12","397.64"
"971","AT1G29470.1","| Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr1:10310424-10313369 REVERSE LENGTH=770",69570.3333333333,1882.33333333333,1044,0.027056551882747,0.0150063964045977,0.999992516312558,0.999976922037887,"1","27.43"
"972","AT2G30970.1","| Symbols: ASP1 | aspartate aminotransferase 1 | chr2:13179012-13181686 FORWARD LENGTH=430",233153.333333333,6210,8384.33333333333,0.0266348325851371,0.0359605981757356,0.998261247070388,0.998208295509313,"1","20.27"
"973","AT1G72960.1","| Symbols:  | Root hair defective 3 GTP-binding protein (RHD3) | chr1:27446263-27450862 FORWARD LENGTH=795",125221,3325,2431.66666666667,0.0265530542001741,0.0194190005403779,0.997023102662298,0.99700431333138,"1","28.96"
"974","ATCG00270.1","| Symbols: PSBD | photosystem II reaction center protein D | chrC:32711-33772 FORWARD LENGTH=353",159249,4214.66666666667,1747.33333333333,0.026465890942277,0.0109723347294698,0.974506269170578,0.975217841702438,"1","18.35"
"975","AT2G20990.1","| Symbols: SYTA, NTMC2TYPE1.1, ATSYTA, NTMC2T1.1, SYT1 | synaptotagmin A | chr2:9014827-9017829 FORWARD LENGTH=541",135364,3534.66666666667,2411.33333333333,0.0261123095259202,0.017813697388769,0.999016735739218,0.999117805849679,"2","36.79"
"976","AT5G13850.1","| Symbols: NACA3 | nascent polypeptide-associated complex subunit alpha-like protein 3 | chr5:4471361-4472676 FORWARD LENGTH=204",1011173.33333333,26135.6666666667,57878.6666666667,0.025846870961787,0.0572391149555632,0.986137724513538,0.985220721845691,"1","96.32"
"977","AT5G55660.1","| Symbols:  | DEK domain-containing chromatin associated protein | chr5:22539375-22543142 FORWARD LENGTH=778",417368.666666667,9781.66666666667,38799,0.0234365141609416,0.0929609793420046,0.997716678962143,0.99753433841889,"1","38.99"
"978","AT3G20820.1","| Symbols:  | Leucine-rich repeat (LRR) family protein | chr3:7280930-7282027 FORWARD LENGTH=365",235019.666666667,5476,3044.33333333333,0.0233001777156238,0.0129535258751395,0.99240298285094,0.992558331761826,"1","32.94"
"979","AT3G53420.1","| Symbols: PIP2A, PIP2, PIP2;1 | plasma membrane intrinsic protein 2A | chr3:19803906-19805454 REVERSE LENGTH=287",12621653,284832,151773.333333333,0.0225669331901297,0.0120248380567374,0.999641020099343,0.999645931783616,"2","108.1"
"980","AT1G57720.1","| Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:21377873-21380114 FORWARD LENGTH=413",987966.333333333,22218.6666666667,37549,0.0224892953504826,0.0380063558171179,0.999028378711593,0.998995799306251,"1","145.22"
"981","AT3G11770.1","| Symbols:  | Polynucleotidyl transferase, ribonuclease H-like superfamily protein | chr3:3721490-3722092 REVERSE LENGTH=200",258552,5798.33333333333,7780.33333333333,0.0224261786152624,0.0300919479769382,0.999146866086333,0.999177370989303,"1","15.22"
"982","AT5G56710.1","| Symbols:  | Ribosomal protein L31e family protein | chr5:22944003-22944767 REVERSE LENGTH=119",39413.3333333333,875.666666666667,962.666666666667,0.0222175236806495,0.024424898511502,0.999862626692689,0.999860759383106,"1","16.1"
"983","ATCG00340.1","| Symbols: PSAB | Photosystem I, PsaA/PsaB protein | chrC:37375-39579 REVERSE LENGTH=734",531922.666666667,11598.6666666667,19397.3333333333,0.0218051746870472,0.0364664537702222,0.998677099786187,0.998660747214412,"1","29.58"
"984","AT2G05380.1","| Symbols: GRP3S | glycine-rich protein 3 short isoform | chr2:1966851-1967820 FORWARD LENGTH=116",336206.333333333,7305,6224,0.0217277287062806,0.018512441268705,0.989373014466093,0.989459166940413,"1","38.09"
"985","AT1G29670.1","| Symbols:  | GDSL-like Lipase/Acylhydrolase superfamily protein | chr1:10375843-10377717 FORWARD LENGTH=363",332851.333333333,7215.66666666667,12256.3333333333,0.0216783468896024,0.0368222449662212,0.996919074384162,0.996839223459049,"1","26.37"
"986","AT4G36945.1","| Symbols:  | PLC-like phosphodiesterases superfamily protein | chr4:17420098-17422047 REVERSE LENGTH=408",256248.333333333,5531,8510,0.0215845306310935,0.0332099720973795,0.997276312414338,0.997210093526403,"1","46.08"
"987","AT4G20260.1","| Symbols: ATPCAP1, PCAP1 | plasma-membrane associated cation-binding protein 1 | chr4:10941593-10943227 FORWARD LENGTH=225",103910450,2241921,3724424,0.0215755104515475,0.0358426318045971,0.998820701536204,0.998786238510987,"9","438.36"
"988","AT4G20260.5","| Symbols: ATPCAP1, PCAP1 | plasma-membrane associated cation-binding protein 1 | chr4:10941593-10943227 FORWARD LENGTH=225",103910450,2241921,3724424,0.0215755104515475,0.0358426318045971,0.998820701536204,0.998786238510987,"9","438.36"
"989","AT4G20260.6","| Symbols: ATPCAP1, PCAP1 | plasma-membrane associated cation-binding protein 1 | chr4:10941593-10943227 FORWARD LENGTH=225",103910450,2241921,3724424,0.0215755104515475,0.0358426318045971,0.998820701536204,0.998786238510987,"9","438.36"
"990","AT3G63160.1","| Symbols:  | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast outer membrane, thylakoid, chloroplast thylakoid membrane, chloroplast, chloroplast envelope; EXPRESSED IN: 21 plant structures;",165312.666666667,3490.33333333333,3177.33333333333,0.0211135262875601,0.0192201444535406,0.999148540051246,0.99919527668334,"1","17"
"991","AT3G20050.1","| Symbols: ATTCP-1, TCP-1 | T-complex protein 1 alpha subunit | chr3:6998544-7002266 REVERSE LENGTH=545",270291.666666667,5566,8078.33333333333,0.0205925697548944,0.0298874672421767,0.999573577508942,0.999572068975241,"1","32.77"
"992","AT5G07340.1","| Symbols:  | Calreticulin family protein | chr5:2317300-2319458 FORWARD LENGTH=532",48431,944.666666666667,679.666666666667,0.0195054131995347,0.0140337111904909,0.993507052279415,0.993567836742808,"1","21.75"
"993","AT5G17910.1","| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein mat",80177.6666666667,1563.33333333333,2582.66666666667,0.0194983640498393,0.0322117963023785,0.99529035052488,0.99517963319467,"1","57.39"
"994","AT3G12390.1","| Symbols:  | Nascent polypeptide-associated complex (NAC), alpha subunit family protein | chr3:3942344-3943595 FORWARD LENGTH=203",886031.333333333,16908.3333333333,44747.6666666667,0.0190832227904656,0.0505034810657561,0.999846463483186,0.999775713358928,"2","69.62"
"995","AT1G66070.1","| Symbols:  | Translation initiation factor eIF3 subunit | chr1:24596194-24597520 REVERSE LENGTH=226",207300,3524,12917.3333333333,0.0169995176073324,0.0623122688535134,0.993024828265486,0.992482075197444,"1","39.52"
"996","AT2G38140.1","| Symbols: PSRP4 | plastid-specific ribosomal protein 4 | chr2:15980948-15981459 FORWARD LENGTH=118",2091500,32711.6666666667,79401,0.0156402900629532,0.0379636624432226,0.996363184934995,0.996195804949316,"1","17.58"
"997","AT1G49140.1","| Symbols:  | Complex I subunit NDUFS6 | chr1:18177696-18178269 REVERSE LENGTH=107",62592.6666666667,949.333333333333,682,0.0151668459563953,0.0108958450936744,0.999597435118011,0.999592384951532,"1","30.56"
"998","AT1G15690.1","| Symbols: AVP1, ATAVP3, AVP-3, AtVHP1;1 | Inorganic H pyrophosphatase family protein | chr1:5399115-5402185 FORWARD LENGTH=770",1561346,23618.3333333333,10010.6666666667,0.0151269054606303,0.00641156198988992,0.998764566180976,0.998785694217766,"2","71.09"
"999","AT1G15690.2","| Symbols: AVP1, ATAVP3, AVP-3, AtVHP1;1 | Inorganic H pyrophosphatase family protein | chr1:5399115-5402185 FORWARD LENGTH=770",1561346,23618.3333333333,10010.6666666667,0.0151269054606303,0.00641156198988992,0.998764566180976,0.998785694217766,"2","71.09"
"1000","AT5G38900.1","| Symbols:  | Thioredoxin superfamily protein | chr5:15573745-15574945 REVERSE LENGTH=217",45594.6666666667,650.333333333333,40519.6666666667,0.0142633641361563,0.888693122002573,0.998109039202092,0.8925453906152,"2","49.69"
"1001","AT4G10340.1","| Symbols: LHCB5 | light harvesting complex of photosystem II 5 | chr4:6408200-6409496 FORWARD LENGTH=280",836782.333333333,11767,6126.66666666667,0.0140621993692505,0.00732169696061939,0.997038270807519,0.997078756924016,"1","27.45"
"1002","AT3G54760.1","| Symbols:  | dentin sialophosphoprotein-related | chr3:20269659-20272037 REVERSE LENGTH=792",148671.666666667,2069.66666666667,2748.33333333333,0.0139210564667108,0.0184859253612547,0.995902699077033,0.995868722541171,"1","72.31"
"1003","AT4G22670.1","| Symbols: AtHip1, HIP1, TPR11 | HSP70-interacting protein 1 | chr4:11918236-11920671 FORWARD LENGTH=441",229164.666666667,3100,8403.66666666667,0.0135273907845014,0.0366708654911897,0.998802543192257,0.998755570065713,"2","46.62"
"1004","AT3G08510.1","| Symbols: ATPLC2, PLC2 | phospholipase C 2 | chr3:2582626-2585556 REVERSE LENGTH=581",325049,4334.66666666667,5674,0.0133354253256176,0.0174558297364397,0.999871684683713,0.999910243214393,"1","36.63"
"1005","AT5G41520.1","| Symbols:  | RNA binding Plectin/S10 domain-containing protein | chr5:16609377-16610583 REVERSE LENGTH=180",654320.666666667,8636.33333333333,7071,0.0131989310032492,0.0108066279428741,0.99689258991804,0.996911096757981,"1","16.22"
"1006","AT3G45310.1","| Symbols:  | Cysteine proteinases superfamily protein | chr3:16628704-16630473 REVERSE LENGTH=358",105394.333333333,1356,4374.66666666667,0.0128659668609634,0.0415076079359105,0.988109583167121,0.987689759680726,"1","40.09"
"1007","AT1G74050.1","| Symbols:  | Ribosomal protein L6 family protein | chr1:27847256-27848680 REVERSE LENGTH=233",373893.333333333,4706.66666666667,3442.66666666667,0.0125882604664432,0.00920761714571001,0.999737892124098,0.999717482231668,"1","62.68"
"1008","AT4G12320.1","| Symbols: CYP706A6 | cytochrome P450, family 706, subfamily A, polypeptide 6 | chr4:7314939-7316647 REVERSE LENGTH=518",175934,2157.66666666667,978.333333333333,0.0122640687227407,0.00556079742024471,0.988087810952721,0.988243115259633,"1","31.53"
"1009","AT1G15820.1","| Symbols: LHCB6, CP24 | light harvesting complex photosystem II subunit 6 | chr1:5446685-5447676 REVERSE LENGTH=258",466248.333333333,5551.66666666667,2330.66666666667,0.0119071024382572,0.00499876675162378,0.993634382278909,0.993715492461572,"1","58.15"
"1010","AT1G76810.1","| Symbols:  | eukaryotic translation initiation factor 2 (eIF-2) family protein | chr1:28831366-28836310 REVERSE LENGTH=1294",266700,3119.66666666667,8968,0.0116972878390201,0.0336257967754031,0.999923940960387,0.999928866903326,"2","45.06"
"1011","AT1G76720.1","| Symbols:  | eukaryotic translation initiation factor 2 (eIF-2) family protein | chr1:28831366-28836310 REVERSE LENGTH=1294",266700,3119.66666666667,8968,0.0116972878390201,0.0336257967754031,0.999923940960387,0.999928866903326,"2","45.06"
"1012","AT2G23550.1","| Symbols: ATMES6, MES6, ABE1 | methyl esterase 6 | chr2:10027813-10028767 REVERSE LENGTH=265",445091,5114.66666666667,8996.66666666667,0.0114912830559743,0.0202130950000487,0.996090905518902,0.996023077198648,"1","31.22"
"1013","AT2G22795.1","| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G37820.1); Has 799854 Blast hits to 188815 proteins in 4452 species: Archae - 4529; Bacteria - 144236; Metazoa - 287749; Fungi - 87083; Plants - 4382",176537.666666667,1892.66666666667,825.333333333333,0.0107210359262329,0.00467511182693778,0.996722652874329,0.99674705707308,"3","73.54"
"1014","AT1G14410.1","| Symbols: ATWHY1, PTAC1, WHY1 | ssDNA-binding transcriptional regulator | chr1:4929352-4930810 REVERSE LENGTH=263",29667.3333333333,315.333333333333,350.333333333333,0.0106289746297836,0.0118087233994742,0.991170949726623,0.991168611348392,"1","24.69"
"1015","AT5G61790.1","| Symbols: CNX1, ATCNX1 | calnexin 1 | chr5:24827394-24829642 REVERSE LENGTH=530",215309.666666667,2273,2060.33333333333,0.0105568878313251,0.00956916317428077,0.998748730703143,0.998748142708056,"1","52.72"
"1016","AT3G22890.1","| Symbols: APS1 | ATP sulfurylase 1 | chr3:8112837-8114734 FORWARD LENGTH=463",15593,159.666666666667,212.333333333333,0.0102396374441523,0.0136172214027662,0.993536759368139,0.993874830778662,"1","15.79"
"1017","AT1G76010.1","| Symbols:  | Alba DNA/RNA-binding protein | chr1:28528505-28530488 REVERSE LENGTH=350",17427.6666666667,159.333333333333,318.333333333333,0.00914255111604154,0.0182659755561081,0.986064744674974,0.985820849762449,"1","37.6"
"1018","AT5G42790.1","| Symbols: PAF1, ATPSM30, ARS5 | proteasome alpha subunit F1 | chr5:17159270-17160975 REVERSE LENGTH=278",366957.333333333,3267.66666666667,3561.33333333333,0.00890475913639369,0.00970503382772929,0.997485950991449,0.997471181619935,"2","72.07"
"1019","AT1G47250.1","| Symbols: PAF1, ATPSM30, ARS5 | proteasome alpha subunit F1 | chr5:17159270-17160975 REVERSE LENGTH=278",366957.333333333,3267.66666666667,3561.33333333333,0.00890475913639369,0.00970503382772929,0.997485950991449,0.997471181619935,"2","72.07"
"1020","AT5G47210.1","| Symbols:  | Hyaluronan / mRNA binding family | chr5:19169222-19171012 REVERSE LENGTH=357",903004,7827,9159.66666666667,0.00866773569109328,0.0101435504899941,0.998824918193375,0.998821859284299,"2","50.17"
"1021","AT5G28040.1","| Symbols:  | DNA-binding storekeeper protein-related transcriptional regulator | chr5:10037654-10038937 REVERSE LENGTH=427",75176.6666666667,649.666666666667,177,0.00864186582716268,0.00235445395291092,0.994340513033414,0.994417082796994,"1","33.16"
"1022","AT5G20650.1","| Symbols: COPT5 | copper transporter 5 | chr5:6985481-6985921 REVERSE LENGTH=146",558953.666666667,4684,2943,0.00837994323918321,0.00526519490882071,0.993240728303932,0.993281957786006,"1","22.18"
"1023","AT1G30470.1","| Symbols:  | SIT4 phosphatase-associated family protein | chr1:10779423-10786415 FORWARD LENGTH=811",44091.3333333333,344.666666666667,1100,0.00781710691443519,0.024948213556708,0.997914986715975,0.997819849994257,"1","27.15"
"1024","AT1G47970.1","| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cytosol; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 11 growth stages; Has 93717 Blast hits to 40765 proteins in 1",113359.333333333,873.666666666667,2028,0.00770705544022254,0.0178900134674986,0.997187759941065,0.997157529881362,"1","40.35"
"1025","AT1G52410.1","| Symbols: TSA1 | TSK-associating protein 1 | chr1:19520762-19525361 FORWARD LENGTH=755",269962.333333333,1953.33333333333,111.666666666667,0.00723557730893322,0.0004136379519612,0.98862501734866,0.988774423534622,"3","156.91"
"1026","AT5G60980.1","| Symbols:  | Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain | chr5:24543988-24546027 FORWARD LENGTH=459",498863.333333333,3426.66666666667,1822.33333333333,0.00686894874347684,0.00365297108760582,0.999155447073761,0.999160277067094,"1","18.44"
"1027","AT1G31730.1","| Symbols:  | Adaptin family protein | chr1:11359907-11363916 FORWARD LENGTH=938",75516.6666666667,495.333333333333,693,0.00655925844184507,0.00917678216729199,0.9975659382013,0.997653868199754,"1","28.15"
"1028","AT5G49360.1","| Symbols: BXL1, ATBXL1 | beta-xylosidase 1 | chr5:20012179-20016659 REVERSE LENGTH=774",339703.666666667,2069.66666666667,886,0.00609256499046718,0.0026081555394849,0.997759750575532,0.997772481410988,"1","18.14"
"1029","AT3G57150.1","| Symbols: NAP57, AtNAP57, CBF5, AtCBF5 | homologue of NAP57 | chr3:21154255-21155952 REVERSE LENGTH=565",233514,1394,2421,0.00596966348912699,0.010367686733986,0.998091909593646,0.99808806696679,"1","39.84"
"1030","AT1G59870.1","| Symbols: PEN3, PDR8, ATPDR8, ABCG36, ATABCG36 | ABC-2 and Plant PDR ABC-type transporter family protein | chr1:22034661-22039844 FORWARD LENGTH=1469",794854.666666667,4521.66666666667,1315,0.00568867096878088,0.00165439048815633,0.996598467895826,0.996623199707059,"1","43.84"
"1031","AT2G39010.1","| Symbols: PIP2E, PIP2;6 | plasma membrane intrinsic protein 2E | chr2:16291564-16293746 FORWARD LENGTH=289",329851,1818.66666666667,867,0.00551360058531478,0.0026284595165696,0.966284932450453,0.96645974495194,"1","48.6"
"1032","AT1G48920.1","| Symbols: ATNUC-L1, PARL1, NUC-L1 | nucleolin like 1 | chr1:18098186-18101422 FORWARD LENGTH=557",738135.666666667,3641.66666666667,2159.33333333333,0.00493360073374046,0.00292538815131997,0.998589282196102,0.99859578927023,"5","300.83"
"1033","AT5G05740.1","| Symbols: ATEGY2, EGY2 | ethylene-dependent gravitropism-deficient and yellow-green-like 2 | chr5:1724023-1726859 REVERSE LENGTH=556",1006221,4274.33333333333,4994.33333333333,0.00424790710324405,0.00496345567557558,0.998344501594297,0.998346115622568,"2","125.04"
